,customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address,postcode,state,country,property_valuation
2611,2612,Bran,Sauven,Male,1969-04-30 00:00:00,Statistician I,Retail,Affluent Customer,N,No,889 Sundown Trail,2162,NSW,Australia,9
2612,2613,Trenton,Casaccio,Male,1966-06-13 00:00:00,,Health,Mass Customer,N,Yes,55590 Ridgeview Court,2147,NSW,Australia,9
2613,2614,Anatollo,Stendell,Male,1957-10-16 00:00:00,,Retail,High Net Worth,N,No,2271 Fordem Plaza,2780,NSW,Australia,8
2614,2615,Cordelia,,Female,1998-08-13 00:00:00,Nurse,Financial Services,Mass Customer,N,Yes,25 Parkside Terrace,4570,QLD,Australia,3
2615,2616,Andee,Ormrod,Female,1970-06-11 00:00:00,Nurse,,High Net Worth,N,Yes,61 Northfield Pass,2190,NSW,Australia,10
2616,2617,Vanda,Donnellan,Female,1959-10-20 00:00:00,,Health,High Net Worth,N,No,536 Crowley Crossing,2167,NSW,Australia,7
2617,2618,Jay,Prue,Male,1977-12-14 00:00:00,Administrative Assistant IV,,Mass Customer,N,No,0 Erie Lane,4405,QLD,Australia,1
2618,2619,Lavinia,Niess,Female,1978-07-05 00:00:00,Web Designer I,Financial Services,High Net Worth,N,Yes,9837 Granby Alley,2445,NSW,Australia,7
2619,2620,Henderson,Koubek,Male,1999-04-30 00:00:00,Civil Engineer,Manufacturing,Mass Customer,N,No,8 Lake View Way,3977,VIC,Australia,7
2620,2621,Moreen,Zoren,Female,1974-02-21 00:00:00,Assistant Media Planner,Entertainment,High Net Worth,N,No,1567 Schiller Street,3810,VIC,Australia,6
2621,2622,Natty,Sisneros,Male,1979-12-10 00:00:00,Staff Accountant I,Financial Services,Mass Customer,N,No,6 Warbler Road,2462,NSW,Australia,5
2622,2623,Zackariah,Catteroll,Male,1982-07-28 00:00:00,Media Manager III,Property,Mass Customer,N,Yes,383 Little Fleur Circle,2753,NSW,Australia,7
2623,2624,Winfield,Lampitt,Male,1964-07-08 00:00:00,Community Outreach Specialist,Retail,Mass Customer,N,Yes,804 Shelley Junction,2567,NSW,Australia,7
2624,2625,Kristal,McRobbie,Female,1972-03-16 00:00:00,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,2 Beilfuss Plaza,2000,NSW,Australia,9
2625,2626,Gerome,Lawrenz,Male,1998-10-24 00:00:00,Account Coordinator,Property,Affluent Customer,N,Yes,78019 Manley Center,2304,NSW,Australia,5
2626,2627,Hildegaard,Gennrich,Female,1971-10-29 00:00:00,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,34 Warrior Trail,2759,NSW,Australia,8
2627,2628,Giselbert,Gudyer,Male,2001-05-21 00:00:00,Assistant Media Planner,Entertainment,Affluent Customer,N,No,688 Straubel Junction,2113,NSW,Australia,9
2628,2629,Nomi,Bushell,Female,1976-08-13 00:00:00,Engineer IV,Entertainment,High Net Worth,N,No,1945 Loomis Alley,2871,NSW,Australia,1
2629,2630,Jonathon,,Male,1978-12-17 00:00:00,Senior Sales Associate,Retail,Mass Customer,N,No,87 Elka Terrace,2034,NSW,Australia,12
2630,2631,Antonio,Brewis,Male,1995-05-11 00:00:00,Software Engineer I,Financial Services,Mass Customer,N,Yes,13 Dexter Lane,3279,VIC,Australia,8
2631,2632,Krishna,Frood,Male,1965-09-29 00:00:00,,Argiculture,Mass Customer,N,No,701 Talisman Crossing,2000,NSW,Australia,10
2632,2633,Shayla,Colnett,Female,1969-01-18 00:00:00,,Property,Mass Customer,N,Yes,518 Colorado Trail,2100,NSW,Australia,10
2633,2634,Silvester,Scowcroft,Male,1980-07-14 00:00:00,Quality Engineer,Financial Services,High Net Worth,N,No,3 Forest Dale Lane,2100,NSW,Australia,11
2634,2635,Arty,Mac Geaney,Male,1959-01-03 00:00:00,Nurse,Retail,Mass Customer,N,No,9 Huxley Hill,4503,QLD,Australia,6
2635,2636,Carly,Struys,Female,1974-01-05 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,55 Fordem Street,3147,VIC,Australia,10
2636,2637,Marcile,Christley,Female,1972-07-30 00:00:00,Help Desk Operator,Retail,Mass Customer,N,Yes,52753 Logan Hill,2031,NSW,Australia,12
2637,2638,Moritz,Brognot,Male,1977-02-10 00:00:00,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes,3 Old Gate Hill,4106,QLD,Australia,5
2638,2639,Mufi,O'Kielt,Female,1986-07-03 00:00:00,Geologist IV,Entertainment,Mass Customer,N,Yes,42 Manitowish Hill,4352,QLD,Australia,5
2639,2640,Curran,McMeekan,Male,1978-08-24 00:00:00,Computer Systems Analyst IV,,Affluent Customer,N,No,008 6th Center,3141,VIC,Australia,7
2640,2641,Vina,Tackell,Female,1977-03-22 00:00:00,Software Test Engineer I,,Mass Customer,N,Yes,78 Shasta Place,2135,NSW,Australia,12
2641,2642,Arabelle,Rentelll,U,,VP Accounting,Financial Services,High Net Worth,N,No,40 Veith Circle,4701,QLD,Australia,1
2642,2643,Dulsea,Maffi,Female,1989-10-11 00:00:00,Nurse,,Affluent Customer,N,No,10 Kedzie Pass,2770,NSW,Australia,7
2643,2644,Brooke,Alastair,Male,1977-09-03 00:00:00,VP Sales,IT,Mass Customer,N,No,736 Tomscot Center,4503,QLD,Australia,5
2644,2645,Ado,Yaldren,Male,2000-06-26 00:00:00,Technical Writer,IT,High Net Worth,N,Yes,9521 Old Shore Trail,2769,NSW,Australia,10
2645,2646,Jesselyn,Di Biaggi,Female,1972-10-11 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,99 Homewood Place,4213,QLD,Australia,8
2646,2647,Marcelia,Blannin,U,,Physical Therapy Assistant,IT,High Net Worth,N,No,6876 Mandrake Avenue,2298,NSW,Australia,6
2647,2648,Saunder,Newens,Male,1998-05-09 00:00:00,Account Representative I,,Affluent Customer,N,No,16 Hudson Alley,2234,NSW,Australia,10
2648,2649,Merwyn,MacPhail,Male,1986-01-16 00:00:00,Dental Hygienist,Health,Affluent Customer,N,Yes,7163 2nd Point,3931,VIC,Australia,8
2649,2650,Candice,Patriskson,Female,1995-08-20 00:00:00,Business Systems Development Analyst,IT,Affluent Customer,N,Yes,30 Parkside Terrace,2210,NSW,Australia,10
2650,2651,Silvan,Ellison,Male,1978-10-20 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,19 Fairview Road,4012,QLD,Australia,3
2651,2652,Kelbee,Bernat,Male,1957-12-15 00:00:00,Biostatistician II,,Affluent Customer,N,Yes,444 Spaight Crossing,3070,VIC,Australia,10
2652,2653,Aylmer,Glenwright,Male,1995-01-05 00:00:00,Food Chemist,Health,Affluent Customer,N,No,447 Delaware Park,3911,VIC,Australia,5
2653,2654,Dawn,Yakovitch,Female,1977-11-28 00:00:00,Tax Accountant,Telecommunications,Mass Customer,N,No,96 Dayton Park,2190,NSW,Australia,9
2654,2655,York,Strongman,Male,1966-06-11 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,882 Mitchell Place,4151,QLD,Australia,4
2655,2656,Halli,Littledike,Female,1959-05-02 00:00:00,Statistician III,,Mass Customer,N,Yes,68128 Leroy Street,4213,QLD,Australia,8
2656,2657,Coop,Stancer,Male,1991-12-16 00:00:00,Recruiter,,Mass Customer,N,No,17 South Crossing,2770,NSW,Australia,7
2657,2658,Inger,Barnham,Female,1964-02-11 00:00:00,,Manufacturing,Mass Customer,N,Yes,648 Rigney Pass,2460,NSW,Australia,2
2658,2659,Konstance,Elgey,Female,1974-06-14 00:00:00,Professor,Argiculture,High Net Worth,N,Yes,1 Ronald Regan Hill,2756,NSW,Australia,8
2659,2660,Hunt,Scollard,Male,1963-11-15 00:00:00,,Retail,High Net Worth,N,Yes,359 Briar Crest Road,2155,NSW,Australia,10
2660,2661,Dorrie,Meaden,Female,1976-12-26 00:00:00,VP Marketing,Financial Services,High Net Worth,N,Yes,4543 Service Terrace,2566,NSW,Australia,8
2661,2662,Louisette,Cullimore,Female,1977-12-21 00:00:00,Accountant IV,Property,Mass Customer,N,Yes,0 Knutson Crossing,2151,NSW,Australia,8
2662,2663,Royce,Pietrowicz,Male,1956-08-01 00:00:00,Environmental Tech,Health,Mass Customer,N,Yes,28156 School Park,3188,VIC,Australia,10
2663,2664,Raynor,Olech,Male,1966-01-16 00:00:00,Engineer II,,Mass Customer,N,No,920 Manley Crossing,4226,QLD,Australia,8
2664,2665,Seth,Murdie,Male,1965-03-28 00:00:00,Project Manager,Telecommunications,Mass Customer,N,Yes,38 Armistice Lane,3250,VIC,Australia,2
2665,2666,Lyle,Eager,Male,1971-02-16 00:00:00,Occupational Therapist,Health,Mass Customer,N,No,6988 Waxwing Hill,4700,QLD,Australia,3
2666,2667,Randene,Brown,Female,1958-07-17 00:00:00,Product Engineer,Manufacturing,Affluent Customer,N,Yes,84 Southridge Lane,2799,NSW,Australia,2
2667,2668,Allan,Govan,Male,1978-07-26 00:00:00,Senior Quality Engineer,Health,Mass Customer,N,No,8 Eagle Crest Circle,2137,NSW,Australia,12
2668,2669,Carrol,Jordin,Male,1995-02-18 00:00:00,Business Systems Development Analyst,Property,Affluent Customer,N,No,571 Golf Alley,2650,NSW,Australia,5
2669,2670,Cam,MacFadyen,Male,1977-05-13 00:00:00,VP Accounting,Financial Services,High Net Worth,N,Yes,52408 Autumn Leaf Road,3030,VIC,Australia,7
2670,2671,Bridget,Bussons,Female,1990-11-09 00:00:00,Analyst Programmer,,Mass Customer,N,No,4 Loomis Hill,2527,NSW,Australia,7
2671,2672,Talbert,Folliss,Male,1986-01-16 00:00:00,Clinical Specialist,Health,Affluent Customer,N,No,1411 Jenifer Center,4670,QLD,Australia,3
2672,2673,Esma,McOwen,Female,1985-04-20 00:00:00,Software Consultant,,Mass Customer,N,Yes,336 Fordem Trail,2088,NSW,Australia,12
2673,2674,Lynsey,Broady,Female,1993-02-12 00:00:00,Food Chemist,Health,High Net Worth,N,No,59 Hoepker Lane,3191,VIC,Australia,11
2674,2675,Dayle,Girardetti,Female,1973-02-25 00:00:00,Media Manager IV,Retail,Mass Customer,N,No,2864 Corscot Parkway,2756,NSW,Australia,8
2675,2676,Stinky,Marlen,Male,1957-01-21 00:00:00,Product Engineer,Retail,Mass Customer,N,Yes,4658 Tennessee Street,3121,VIC,Australia,11
2676,2677,Zollie,Exell,Male,1954-10-08 00:00:00,,Financial Services,Mass Customer,N,No,53485 Sycamore Junction,3192,VIC,Australia,8
2677,2678,Amble,Tandy,Male,1976-12-30 00:00:00,Sales Associate,Health,Mass Customer,N,No,446 Warrior Pass,4740,QLD,Australia,5
2678,2679,Padriac,Apple,Male,1990-06-06 00:00:00,Director of Sales,Financial Services,High Net Worth,N,No,25567 Linden Court,4564,QLD,Australia,8
2679,2680,Noella,Firk,Female,1959-05-11 00:00:00,Financial Analyst,Financial Services,Mass Customer,N,Yes,111 Hooker Avenue,4860,QLD,Australia,2
2680,2681,Liza,LeEstut,Female,1974-09-15 00:00:00,Programmer Analyst III,Manufacturing,Affluent Customer,N,Yes,51 Dixon Court,2570,NSW,Australia,8
2681,2682,Annamarie,Bouzan,Female,1987-11-01 00:00:00,Accountant III,Manufacturing,High Net Worth,N,Yes,16639 Bunting Circle,3174,VIC,Australia,8
2682,2683,Myrta,Rentilll,Female,1965-04-14 00:00:00,Biostatistician II,,Affluent Customer,N,Yes,40923 Truax Drive,2208,NSW,Australia,10
2683,2684,Erastus,Payley,Male,1964-03-14 00:00:00,Health Coach IV,Health,Mass Customer,N,Yes,22 Moulton Place,4878,QLD,Australia,4
2684,2685,Demetria,Shoobridge,Female,1978-08-06 00:00:00,,,Mass Customer,N,No,52541 Lakewood Gardens Court,3922,VIC,Australia,2
2685,2686,Cully,Takos,Male,1996-05-21 00:00:00,Automation Specialist II,Financial Services,Affluent Customer,N,No,39746 Eliot Center,2177,NSW,Australia,9
2686,2687,Fabe,Smallbone,Male,1962-01-28 00:00:00,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7 Springview Lane,2256,NSW,Australia,6
2687,2688,Shelden,Lorent,Male,1977-05-18 00:00:00,Database Administrator III,Property,Mass Customer,N,No,8658 Maple Wood Plaza,3020,VIC,Australia,7
2688,2689,Tore,Doerr,Male,1978-03-23 00:00:00,Senior Developer,,Mass Customer,N,No,03 Old Shore Terrace,4078,QLD,Australia,7
2689,2690,Sissie,Giordano,Female,1980-11-06 00:00:00,Registered Nurse,Health,Affluent Customer,N,Yes,99565 Warrior Alley,4510,QLD,Australia,3
2690,2691,Stearn,Boutton,Male,1975-11-03 00:00:00,Librarian,Entertainment,Mass Customer,N,No,718 Fair Oaks Point,2068,NSW,Australia,12
2691,2692,Jacklyn,Bromehed,Female,1988-12-19 00:00:00,Research Associate,Health,High Net Worth,N,Yes,0 Little Fleur Avenue,4031,QLD,Australia,8
2692,2693,Abram,Phillipson,Male,1968-04-11 00:00:00,Research Assistant III,Health,High Net Worth,N,Yes,541 Southridge Trail,2067,NSW,Australia,12
2693,2694,Teddi,De la Yglesias,Female,1985-12-28 00:00:00,Quality Engineer,Retail,Mass Customer,N,No,77196 West Crossing,2166,NSW,Australia,8
2694,2695,Kippy,Heater,Female,1976-08-16 00:00:00,Statistician II,Manufacturing,Mass Customer,N,Yes,7 Fordem Point,3057,VIC,Australia,7
2695,2696,Isabelle,Bursnoll,U,,Social Worker,Health,Mass Customer,N,Yes,58 Shelley Crossing,2570,NSW,Australia,8
2696,2697,Klarika,Yerby,U,,Legal Assistant,IT,High Net Worth,N,No,41 Westport Center,3280,VIC,Australia,4
2697,2698,Nedi,MacClay,Female,1974-06-15 00:00:00,Administrative Officer,Health,High Net Worth,N,No,8598 Nova Parkway,2758,NSW,Australia,9
2698,2699,Michal,Woltering,Male,1978-05-25 00:00:00,Account Representative IV,Manufacturing,Affluent Customer,N,Yes,4826 Crowley Park,2779,NSW,Australia,7
2699,2700,Ingaberg,Cornillot,Female,1994-11-24 00:00:00,GIS Technical Architect,,Mass Customer,N,No,3 Vermont Alley,2261,NSW,Australia,5
2700,2701,Ileana,Timms,Female,1960-07-28 00:00:00,Dental Hygienist,Health,Affluent Customer,N,Yes,7107 Manitowish Road,4815,QLD,Australia,2
2701,2702,Saraann,Gilliard,Female,1976-11-30 00:00:00,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,9304 Birchwood Junction,2070,NSW,Australia,12
2702,2703,Peria,Amis,Female,1980-04-12 00:00:00,,Manufacturing,Affluent Customer,N,Yes,91655 Rowland Point,4123,QLD,Australia,8
2703,2704,Orlando,Gniewosz,Male,1999-02-08 00:00:00,Account Representative IV,Retail,Affluent Customer,N,Yes,76 Aberg Hill,3028,VIC,Australia,6
2704,2705,Madalena,MacCaughey,Female,1996-10-20 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,6418 Sachs Trail,2810,NSW,Australia,1
2705,2706,Kelly,Bilyard,Male,1964-07-21 00:00:00,Desktop Support Technician,Retail,Affluent Customer,N,No,86445 Bonner Junction,4660,QLD,Australia,3
2706,2707,Tabb,Haberjam,Male,1988-12-26 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,9235 Walton Park,2095,NSW,Australia,11
2707,2708,Sophey,Wawer,Female,1980-06-18 00:00:00,Product Engineer,,Mass Customer,N,Yes,18652 Springs Plaza,2259,NSW,Australia,7
2708,2709,Simone,Boanas,Male,1995-03-20 00:00:00,,Financial Services,High Net Worth,N,No,29895 Crest Line Point,2049,NSW,Australia,11
2709,2710,Flory,Standering,Male,1998-01-30 00:00:00,,Retail,Mass Customer,N,No,65 Sunbrook Road,2284,NSW,Australia,4
2710,2711,Steven,Keetley,Male,1970-08-31 00:00:00,Biostatistician II,Health,Affluent Customer,N,No,75 Loftsgordon Hill,3147,VIC,Australia,11
2711,2712,Carissa,Hassent,Female,1987-06-26 00:00:00,Tax Accountant,Manufacturing,High Net Worth,N,Yes,122 Chinook Center,2112,NSW,Australia,11
2712,2713,Hadlee,Mackro,Male,1954-11-03 00:00:00,Statistician II,Retail,Affluent Customer,N,Yes,6994 Hanson Place,2580,NSW,Australia,5
2713,2714,Emmy,Jenton,Female,1998-03-17 00:00:00,Occupational Therapist,Health,High Net Worth,N,Yes,00662 Ludington Court,3228,VIC,Australia,9
2714,2715,Umberto,Cappineer,Male,1962-11-14 00:00:00,Civil Engineer,Manufacturing,Affluent Customer,N,No,62 Linden Drive,4209,QLD,Australia,4
2715,2716,Claribel,,Female,1967-07-14 00:00:00,Systems Administrator I,Entertainment,Mass Customer,N,No,831 Daystar Circle,2038,NSW,Australia,12
2716,2717,Frederic,McGown,Male,1981-03-25 00:00:00,Registered Nurse,Health,Mass Customer,N,No,1 Forest Junction,2620,NSW,Australia,10
2717,2718,Vernen,Hakonsen,Male,1976-12-12 00:00:00,Software Test Engineer II,,High Net Worth,N,Yes,8 Bobwhite Court,3127,VIC,Australia,10
2718,2719,Alleyn,Clear,Male,1988-08-24 00:00:00,Teacher,Telecommunications,Affluent Customer,N,Yes,8941 Harbort Point,2148,NSW,Australia,9
2719,2720,Shirline,Yellowlee,Female,1983-09-02 00:00:00,Account Coordinator,Retail,High Net Worth,N,No,3 Independence Street,4073,QLD,Australia,6
2720,2721,Alf,Farnie,Male,1969-02-03 00:00:00,,Manufacturing,Mass Customer,N,Yes,8 Holmberg Street,2444,NSW,Australia,7
2721,2722,Faustine,Peert,Female,1987-03-28 00:00:00,,Health,Mass Customer,N,No,15776 Thackeray Alley,2261,NSW,Australia,7
2722,2723,Morganne,Smitham,Female,1978-04-20 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,Yes,05 Lerdahl Place,4215,QLD,Australia,6
2723,2724,Gerome,Dutteridge,Male,1994-01-10 00:00:00,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,512 Forest Run Center,3188,VIC,Australia,11
2724,2725,Sibylla,Langmuir,Female,1965-06-19 00:00:00,Senior Quality Engineer,Property,Affluent Customer,N,No,304 Moland Street,3810,VIC,Australia,5
2725,2726,Bradford,Monkton,Male,1976-03-18 00:00:00,Administrative Officer,Financial Services,Affluent Customer,N,No,63 International Drive,4165,QLD,Australia,7
2726,2727,Kim,Gabbitis,Female,1988-07-22 00:00:00,Administrative Officer,Financial Services,High Net Worth,N,Yes,04 Schmedeman Court,2196,NSW,Australia,10
2727,2728,Imojean,Atyeo,Female,1959-03-26 00:00:00,Physical Therapy Assistant,IT,High Net Worth,N,No,5705 Spaight Place,3067,VIC,Australia,9
2728,2729,Meggi,Shipcott,Female,2000-05-10 00:00:00,General Manager,,Mass Customer,N,Yes,81254 Buhler Trail,4740,QLD,Australia,2
2729,2730,Taddeo,Karlicek,Male,1960-11-27 00:00:00,Senior Financial Analyst,Financial Services,Mass Customer,N,No,27 Fuller Trail,2233,NSW,Australia,8
2730,2731,Meagan,Ferry,Female,2000-05-18 00:00:00,Accounting Assistant III,Retail,Mass Customer,N,Yes,313 Mifflin Center,4504,QLD,Australia,5
2731,2732,Clarine,Yushkin,Female,1961-03-01 00:00:00,Help Desk Operator,Health,Mass Customer,N,No,18 Logan Alley,2159,NSW,Australia,11
2732,2733,Jordanna,Skyme,Female,1985-03-07 00:00:00,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,86 Hansons Parkway,2211,NSW,Australia,8
2733,2734,Hetty,Thormann,Female,1957-03-07 00:00:00,,Manufacturing,High Net Worth,N,No,8476 Village Green Park,2774,NSW,Australia,9
2734,2735,Ricoriki,Burree,Male,1958-09-06 00:00:00,Associate Professor,Financial Services,High Net Worth,N,Yes,45454 Spenser Center,3149,VIC,Australia,12
2735,2736,Max,Awcock,Male,1993-01-18 00:00:00,Accounting Assistant IV,,Affluent Customer,N,Yes,28820 Monica Circle,2226,NSW,Australia,7
2736,2737,Andras,Yurocjkin,Male,1998-07-20 00:00:00,,Retail,Mass Customer,N,Yes,259 Summerview Center,4740,QLD,Australia,2
2737,2738,Lurleen,Shoebridge,Female,1997-01-06 00:00:00,Research Nurse,Health,Mass Customer,N,No,82206 Dennis Place,4124,QLD,Australia,8
2738,2739,Alair,Cullingford,Male,1985-07-18 00:00:00,Mechanical Systems Engineer,Health,High Net Worth,N,Yes,5837 Hayes Court,2113,NSW,Australia,11
2739,2740,Godiva,Bulward,Female,1963-02-02 00:00:00,Administrative Officer,Financial Services,Affluent Customer,N,Yes,33297 Hoepker Way,2843,NSW,Australia,1
2740,2741,Reinwald,Sinkins,Male,1999-02-28 00:00:00,Statistician II,Property,High Net Worth,N,No,198 Garrison Pass,2767,NSW,Australia,8
2741,2742,Osgood,Risby,Male,1979-04-14 00:00:00,Actuary,Financial Services,High Net Worth,N,Yes,77 Golf Course Junction,3027,VIC,Australia,8
2742,2743,Carr,Muckley,Male,1979-05-25 00:00:00,Social Worker,Health,High Net Worth,N,Yes,5 Lakewood Gardens Court,2118,NSW,Australia,9
2743,2744,Bjorn,Isitt,Male,1999-01-25 00:00:00,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4320 Toban Avenue,2260,NSW,Australia,11
2744,2745,Moyra,Mount,Female,1977-01-06 00:00:00,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,129 Mallory Junction,2196,NSW,Australia,10
2745,2746,Carmelia,Egle of Germany,Female,1953-10-25 00:00:00,Actuary,Financial Services,High Net Worth,N,Yes,68730 Hermina Place,3130,VIC,Australia,10
2746,2747,Anna-diane,Crumpe,Female,1955-09-23 00:00:00,Software Test Engineer III,,Affluent Customer,N,No,25 Ronald Regan Point,4035,QLD,Australia,7
2747,2748,Dolorita,Dufaur,Female,1967-08-29 00:00:00,Quality Engineer,Financial Services,Mass Customer,N,No,79 Eggendart Trail,3977,VIC,Australia,8
2748,2749,Cale,Cunningham,Male,1979-01-12 00:00:00,Sales Representative,Retail,Mass Customer,N,No,744 Hazelcrest Way,2155,NSW,Australia,9
2749,2750,Sybille,Maddison,Female,1980-10-18 00:00:00,,Property,High Net Worth,N,No,91973 Boyd Street,2287,NSW,Australia,7
2750,2751,Cordell,Coxhell,Male,1979-07-27 00:00:00,Sales Associate,Retail,High Net Worth,N,Yes,2241 Pearson Plaza,4503,QLD,Australia,6
2751,2752,Cissiee,Jobern,Female,1960-05-10 00:00:00,Sales Representative,Retail,Affluent Customer,N,Yes,244 Burrows Center,3088,VIC,Australia,9
2752,2753,Bale,Ney,Male,1985-02-12 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,2992 Scott Hill,3046,VIC,Australia,8
2753,2754,Waring,Selwyn,Male,1963-06-23 00:00:00,Chief Design Engineer,Retail,Mass Customer,N,No,5565 Park Meadow Trail,2155,NSW,Australia,9
2754,2755,Karen,La Wille,Female,1999-07-28 00:00:00,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,68111 Bartillon Court,3995,VIC,Australia,3
2755,2756,Cymbre,Sloey,Female,1969-01-17 00:00:00,,Entertainment,Mass Customer,N,No,18 School Alley,4655,QLD,Australia,3
2756,2757,Leodora,Carillo,Female,1961-02-18 00:00:00,,Financial Services,Affluent Customer,N,No,8 Anderson Lane,2214,NSW,Australia,9
2757,2758,Fabien,Whittlesea,Male,1955-05-24 00:00:00,,Manufacturing,Affluent Customer,N,No,2121 Dapin Center,3977,VIC,Australia,7
2758,2759,Melodee,Hendrik,Female,2001-11-14 00:00:00,Operator,Health,Affluent Customer,N,Yes,5772 Ridgeway Place,3066,VIC,Australia,10
2759,2760,Early,Saggs,Male,1976-04-19 00:00:00,Teacher,Property,Mass Customer,N,No,1 Wayridge Park,4301,QLD,Australia,1
2760,2761,Agathe,Weafer,Female,1961-11-11 00:00:00,Information Systems Manager,Financial Services,Mass Customer,N,No,10369 Sunbrook Way,4051,QLD,Australia,8
2761,2762,Rozamond,Franceschino,Female,1992-11-27 00:00:00,,Manufacturing,Mass Customer,N,No,95 Meadow Valley Plaza,2203,NSW,Australia,9
2762,2763,Dalila,Snawdon,Female,1979-03-04 00:00:00,Actuary,Financial Services,Mass Customer,N,Yes,14 Pennsylvania Alley,2225,NSW,Australia,10
2763,2764,Callie,Coltart,Female,1955-03-29 00:00:00,,Financial Services,Mass Customer,N,Yes,9 Cascade Junction,2016,NSW,Australia,12
